Callsign,Packet,Lat,Lon,Hours,Minutes,Seconds,Alt,AscentRate,Speed,Sats,Temp,Pressure,Humidity,Batt,CNT1_1,CNT1_2,CNT1_3,CNT1_4,CNT2_1,CNT2_2,CNT2_3,CNT2_4,CNT3_1,CNT3_2,CNT3_3,CNT3_4,CNTTemp,CNTHumid
W0MXX,626,4264593,-7181649,21,04,04,319,0.1,0,15,21.7,984.5,4.0,3.0,23,34,36,38,31037,38391,38850,24309,21928,16117,19391,5313,0.0,0.0
W0MXX,627,4264593,-7181649,21,04,24,320,0.1,0,15,21.7,984.5,4.0,3.0,20,35,36,37,31153,38497,38948,24406,21926,16113,19381,5311,0.0,0.0
W0MXX,628,4264594,-7181649,21,04,44,319,-0.1,1,15,21.8,984.4,3.9,3.0,23,35,38,35,31201,38541,38990,24437,21916,16103,19366,5308,0.0,0.0
W0MXX,629,4264595,-7181648,21,05,04,321,0.2,0,16,21.8,984.5,3.9,3.0,24,38,36,36,31240,38595,39049,24466,21913,16095,19359,5300,0.0,0.0
W0MXX,630,4264594,-7181649,21,05,24,320,-0.0,0,16,21.8,984.5,3.9,3.0,21,35,38,38,31288,38634,39090,24490,21897,16091,19333,5297,0.0,0.0
W0MXX,631,4264596,-7181649,21,05,44,321,0.0,0,15,21.9,984.5,3.9,3.0,23,36,38,36,31336,38683,39152,24548,21900,16085,19328,5294,0.0,0.0
W0MXX,632,4264594,-7181648,21,06,04,321,0.0,0,16,21.9,984.5,3.9,3.0,22,38,36,36,31381,38726,39195,24576,21879,16079,19303,5299,0.0,0.0
W0MXX,633,4264593,-7181647,21,06,24,321,0.0,0,16,21.9,984.4,3.9,2.9,23,36,41,37,31433,38776,39255,24622,21864,16067,19302,5289,0.0,0.0
W0MXX,634,4264591,-7181649,21,06,44,323,0.2,1,16,22.0,984.5,3.9,3.0,24,40,38,39,31450,38793,39288,24639,21854,16068,19296,5287,0.0,0.0
W0MXX,635,4264590,-7181650,21,07,04,324,0.1,0,15,22.0,984.4,3.9,3.0,26,35,37,35,31491,38833,39332,24671,21852,16055,19283,5286,0.0,0.0
W0MXX,636,4264587,-7181649,21,07,24,322,-0.2,0,15,22.1,984.5,3.9,3.0,21,35,39,38,31526,38876,39373,24693,21840,16043,19273,5282,0.0,0.0
W0MXX,637,4264585,-7181650,21,07,44,326,0.4,0,15,22.1,984.4,3.9,3.0,23,34,40,38,31519,38870,39373,24687,21826,16029,19269,5285,0.0,0.0
W0MXX,638,4264587,-7181653,21,08,04,325,-0.0,1,14,22.2,984.6,4.0,3.0,23,37,39,39,31504,38853,39365,24675,21814,16020,19254,5278,0.0,0.0
W0MXX,639,4264590,-7181653,21,08,24,325,0.0,0,15,22.2,984.6,3.9,3.0,24,37,38,36,31535,38893,39394,24692,21800,16016,19251,5275,0.0,0.0
W0MXX,640,4264592,-7181653,21,08,44,323,-0.3,0,15,22.2,984.6,3.9,3.0,25,36,40,36,31582,38943,39454,24723,21805,16016,19250,5271,0.0,0.0
W0MXX,641,4264587,-7181654,21,09,04,324,0.1,1,14,22.3,984.6,3.8,3.0,26,37,37,40,31585,38942,39461,24728,21797,16011,19240,5272,0.0,0.0
W0MXX,642,4264589,-7181653,21,09,24,324,0.1,0,14,22.3,984.6,3.9,3.0,25,35,37,36,31597,38949,39469,24732,21792,16007,19229,5274,0.0,0.0
W0MXX,643,4264591,-7181653,21,09,44,326,0.1,0,14,22.4,984.6,3.8,2.9,22,35,39,38,31623,38983,39508,24762,21776,16004,19233,5270,0.0,0.0
W0MXX,644,4264591,-7181651,21,10,04,328,0.2,0,13,22.4,984.6,3.9,3.0,24,38,37,36,31658,39029,39550,24788,21773,15992,19237,5264,0.0,0.0
W0MXX,645,4264591,-7181650,21,10,24,329,0.1,0,14,22.4,984.5,3.9,3.0,22,40,38,40,31662,39027,39565,24782,21768,15986,19222,5267,0.0,0.0
W0MXX,646,4264591,-7181650,21,10,44,330,0.1,0,14,22.5,984.6,3.8,3.0,24,37,40,38,31688,39063,39597,24804,21763,15986,19232,5265,0.0,0.0
W0MXX,647,4264591,-7181651,21,11,04,331,0.2,0,13,22.5,984.5,3.8,3.0,25,39,39,40,31700,39070,39616,24813,21764,15991,19230,5263,0.0,0.0
W0MXX,648,4264589,-7181650,21,11,24,332,0.1,0,14,22.5,984.6,3.8,3.0,25,38,39,39,31740,39121,39665,24850,21760,15989,19226,5262,0.0,0.0
W0MXX,649,4264588,-7181651,21,11,44,333,0.1,0,15,22.6,984.6,3.8,3.0,26,39,40,42,31786,39178,39721,24881,21764,15989,19241,5262,0.0,0.0
W0MXX,650,4264589,-7181651,21,12,04,334,0.1,0,15,22.6,984.6,3.8,2.9,26,39,40,41,31824,39223,39769,24923,21760,15993,19240,5266,0.0,0.0
W0MXX,651,4264591,-7181653,21,12,24,330,-0.4,0,15,22.7,984.6,3.8,3.0,26,38,38,39,31864,39261,39806,24947,21759,15994,19234,5265,0.0,0.0
W0MXX,652,4264591,-7181653,21,12,44,331,0.0,0,15,22.7,984.6,3.8,3.0,26,39,39,42,31886,39295,39835,24965,21753,15994,19252,5261,0.0,0.0
W0MXX,653,4264587,-7181654,21,13,04,329,-0.1,0,15,22.7,984.5,3.8,3.0,26,39,37,37,31924,39333,39879,24991,21754,15989,19238,5258,0.0,0.0
W0MXX,654,4264587,-7181652,21,13,24,327,-0.2,0,14,22.7,984.6,3.8,3.0,27,39,43,38,31963,39367,39914,25019,21745,15990,19245,5267,0.0,0.0
W0MXX,655,4264587,-7181652,21,13,44,325,-0.3,0,14,22.8,984.6,3.8,3.0,26,39,42,39,32009,39415,39975,25058,21754,15992,19240,5270,0.0,0.0
W0MXX,656,4264585,-7181652,21,14,04,325,-0.0,0,14,22.8,984.6,3.8,3.0,25,39,43,39,32046,39461,40017,25088,21766,15990,19241,5261,0.0,0.0
W0MXX,657,4264585,-7181651,21,14,24,325,-0.0,0,14,22.9,984.6,3.8,3.0,27,40,40,42,32080,39492,40057,25116,21749,15989,19224,5264,0.0,0.0
W0MXX,658,4264586,-7181649,21,14,44,323,-0.1,0,14,22.9,984.6,3.8,3.0,23,38,41,38,32123,39539,40100,25144,21749,15981,19199,5261,0.0,0.0
W0MXX,659,4264589,-7181645,21,15,04,321,-0.3,1,14,22.9,984.6,3.8,3.0,27,39,39,39,32160,39577,40136,25260,21748,15983,18794,5263,0.0,0.0
W0MXX,660,4264590,-7181647,21,15,24,319,-0.1,0,14,22.9,984.6,3.7,3.0,25,40,42,43,32172,39591,40163,25259,21692,15930,18911,5257,0.0,0.0
W0MXX,661,4264589,-7181646,21,15,59,317,-0.2,0,14,23.0,984.7,3.7,3.0,63,77,45,42,32289,39851,40517,25670,22025,16041,19039,5454,0.0,0.0
W0MXX,662,4264588,-7181648,21,16,08,319,0.2,1,14,23.0,984.7,3.7,3.0,29,40,42,43,32214,39639,40222,25253,21712,15953,18952,5258,0.0,0.0
W0MXX,663,4264588,-7181648,21,16,28,319,0.0,2,14,23.0,984.7,3.7,3.0,26,41,42,41,32231,39667,40249,25316,21619,15606,19070,5224,0.0,0.0
W0MXX,664,4264588,-7181648,21,16,48,328,0.9,1,14,23.1,984.6,3.7,3.0,27,38,44,40,32255,39684,40273,25326,21632,15618,18997,5224,0.0,0.0
W0MXX,665,4264588,-7181653,21,17,08,329,0.1,0,14,23.1,984.7,3.6,3.0,26,41,41,44,32305,39737,40322,25367,21617,15615,18961,5223,0.0,0.0
W0MXX,666,4264589,-7181652,21,17,28,326,-0.3,0,14,23.1,984.6,3.7,3.0,30,44,41,43,32324,39749,40347,25384,21607,15601,18946,5230,0.0,0.0
W0MXX,667,4264588,-7181653,21,17,48,322,-0.4,1,14,23.1,984.7,3.7,3.0,28,41,43,41,32376,39812,40409,25421,21602,15594,18949,5219,0.0,0.0
W0MXX,668,4264589,-7181652,21,18,08,323,0.1,0,14,23.1,985.5,3.7,3.0,41,40,44,44,32392,39829,40431,25525,21563,15582,19020,5216,0.0,0.0
W0MXX,669,4264596,-7181638,21,18,28,324,0.1,5,13,23.2,985.4,3.6,3.0,20,31,28,30,32290,39724,40311,25433,21506,15537,18978,5200,0.0,0.0
W0MXX,670,4264590,-7181639,21,18,48,330,0.7,1,14,23.2,985.4,3.6,3.0,18,33,34,35,32329,39766,40365,25473,21496,15535,18988,5197,0.0,0.0
W0MXX,671,4264589,-7181643,21,19,08,332,0.2,0,14,23.2,985.4,3.6,3.0,18,32,32,29,32359,39794,40413,25491,21527,15547,19016,5201,0.0,0.0
W0MXX,672,4264593,-7181647,21,19,28,330,-0.2,1,14,23.3,985.4,3.6,3.0,20,34,33,33,32290,39745,40363,25429,21519,15534,19014,5196,0.0,0.0
W0MXX,673,4264595,-7181645,21,19,48,326,-0.4,0,14,23.3,985.4,3.6,3.0,19,31,34,33,32398,39853,40494,25510,21518,15550,19037,5202,0.0,0.0
W0MXX,674,4264597,-7181645,21,20,08,325,-0.1,1,14,23.3,985.5,3.6,3.0,16,33,33,32,32396,39869,40515,25379,21498,15548,19048,5206,0.0,0.0
W0MXX,675,4264597,-7181647,21,20,28,326,0.2,0,14,23.4,985.4,3.6,3.0,19,32,33,31,32373,39843,40503,25489,21513,15546,19083,5198,0.0,0.0
W0MXX,676,4264594,-7181646,21,20,48,324,-0.2,1,14,23.4,985.4,3.6,3.0,20,32,32,33,32311,39776,40433,25422,21468,15549,19105,5179,0.0,0.0
W0MXX,677,4264592,-7181646,21,21,08,321,-0.3,0,14,23.4,985.4,3.6,3.0,18,33,30,32,32290,39774,40447,25419,21563,15623,19216,5218,0.0,0.0
W0MXX,678,4264594,-7181645,21,21,28,325,0.4,1,14,23.5,985.4,3.6,3.0,18,31,30,33,32359,39864,40556,25477,21582,15652,19261,5226,0.0,0.0
W0MXX,679,4264592,-7181644,21,21,48,325,-0.0,0,14,23.5,985.5,3.6,3.0,19,32,32,30,32384,39885,40608,25495,21584,15676,19274,5226,0.0,0.0
W0MXX,680,4264591,-7181645,21,22,08,324,-0.0,1,14,23.6,985.4,3.6,3.0,17,32,27,30,32379,39892,40652,25506,21606,15693,19276,5234,0.0,0.0
W0MXX,681,4264591,-7181643,21,22,28,323,-0.2,1,14,23.6,985.4,3.6,3.0,17,29,31,28,32315,39823,40635,25470,21618,15701,19320,5231,0.0,0.0
W0MXX,682,4264594,-7181644,21,22,48,319,-0.4,0,14,23.7,985.4,3.6,3.0,20,32,33,30,32208,39726,40592,25401,21657,15732,19409,5245,0.0,0.0
W0MXX,683,4264596,-7181644,21,23,08,318,-0.1,0,13,23.7,985.4,3.6,3.0,18,31,33,32,32118,39657,40569,25331,21694,15787,19502,5253,0.0,0.0
W0MXX,684,4264597,-7181639,21,23,28,315,-0.3,0,14,23.8,985.5,3.6,3.0,17,31,30,26,32020,39576,40521,25254,21741,15823,19590,5260,0.0,0.0
W0MXX,685,4264598,-7181643,21,23,48,313,-0.3,0,14,23.9,985.5,3.5,3.0,18,31,30,35,31911,39516,40464,25174,21792,15861,19676,5265,0.0,0.0
W0MXX,686,4264598,-7181644,21,24,08,313,0.0,0,14,23.9,985.4,3.5,3.0,17,31,32,35,31802,39430,40388,25086,21850,15912,19729,5279,0.0,0.0
W0MXX,687,4264598,-7181644,21,24,28,314,0.1,1,14,24.0,985.5,3.5,3.0,18,29,32,30,31742,39401,40340,25025,21927,15975,19795,5304,0.0,0.0
W0MXX,688,4264599,-7181644,21,24,48,314,0.0,1,14,24.0,985.5,3.5,3.0,16,27,30,30,31691,39378,40314,24902,22008,16044,19880,5327,0.0,0.0
W0MXX,689,4264601,-7181647,21,25,08,314,-0.0,0,14,24.1,985.5,3.5,3.0,21,31,32,34,31712,39422,40358,24914,22070,16086,19903,5332,0.0,0.0
W0MXX,690,4264601,-7181651,21,25,28,315,0.1,1,14,24.1,985.7,3.5,3.0,18,32,29,32,31692,39406,40344,24853,22137,16143,19943,5357,0.0,0.0
W0MXX,691,4264605,-7181655,21,25,48,319,0.4,1,14,24.1,985.6,3.5,3.0,18,29,30,28,31697,39410,40355,24699,22179,16160,19951,5360,0.0,0.0
W0MXX,692,4264606,-7181655,21,26,08,323,0.5,1,14,24.2,985.7,3.5,3.0,19,30,30,33,31672,39395,40336,24748,22197,16172,19916,5363,0.0,0.0
W0MXX,693,4264605,-7181656,21,26,28,325,0.2,0,13,24.3,985.6,3.5,3.0,18,30,32,32,31633,39357,40294,23815,22223,16178,19922,5370,0.0,0.0
W0MXX,694,4264605,-7181656,21,26,48,325,0.1,2,14,24.3,985.7,3.5,3.0,17,28,29,31,31627,39355,40291,21518,22229,16178,19945,5366,0.0,0.0
W0MXX,695,4264607,-7181659,21,27,08,325,-0.1,1,14,24.3,985.6,3.5,3.0,18,31,29,30,31610,39346,40277,24307,22250,16185,19948,5369,0.0,0.0
W0MXX,696,4264607,-7181661,21,27,28,326,0.1,1,14,24.4,985.6,3.4,3.0,17,26,27,29,31576,39335,40264,148,22263,16195,19980,5380,0.0,0.0
W0MXX,697,4264607,-7181660,21,27,48,327,0.1,1,13,24.4,985.7,3.4,3.0,15,29,33,27,31575,39340,40268,149,22285,16207,19996,5371,0.0,0.0
W0MXX,698,4264606,-7181655,21,28,08,326,-0.1,0,14,24.5,985.6,3.4,3.0,19,27,30,29,31585,39341,40271,148,22300,16217,20021,5381,0.0,0.0
W0MXX,699,4264605,-7181659,21,28,28,329,0.3,0,14,24.6,985.8,3.4,3.0,15,31,29,27,31583,39339,40255,146,22340,16240,20030,5389,0.0,0.0
W0MXX,700,4264604,-7181659,21,28,48,328,-0.1,0,14,24.6,985.7,3.4,3.0,18,29,28,31,31501,39250,40170,146,22389,16273,20088,5410,0.0,0.0
W0MXX,701,4264605,-7181656,21,29,08,322,-0.7,0,14,24.6,985.7,3.4,3.0,17,27,27,27,31586,39342,40260,148,22482,16354,20163,5434,0.0,0.0
W0MXX,702,4264604,-7181657,21,29,28,323,0.2,1,14,24.6,985.7,3.4,3.0,15,30,28,30,31579,39341,40252,146,22524,16375,20187,5443,0.0,0.0
W0MXX,703,4264605,-7181657,21,29,48,324,0.1,1,14,24.7,985.7,3.4,3.0,15,29,28,25,31630,39396,40331,146,22595,16431,20210,5460,0.0,0.0
W0MXX,704,4264602,-7181657,21,30,08,327,0.3,0,14,24.7,985.8,3.4,3.0,16,29,29,28,31660,39434,40354,147,22631,16476,20221,5476,0.0,0.0
W0MXX,705,4264603,-7181657,21,30,28,325,-0.2,1,14,24.8,985.8,3.4,3.0,17,26,29,28,31785,39552,40496,23812,22662,16478,20185,5488,0.0,0.0
W0MXX,706,4264604,-7181656,21,30,48,320,-0.6,0,14,24.8,985.7,3.4,3.0,15,27,29,30,31794,39582,40538,146,22615,16430,20107,5466,0.0,0.0
W0MXX,707,4264603,-7181654,21,31,08,318,-0.3,0,14,24.8,985.7,3.4,3.0,12,26,26,25,31796,39565,40521,14851,22581,16390,20090,5457,0.0,0.0
W0MXX,708,4264602,-7181654,21,31,28,320,0.2,1,14,24.9,985.7,3.4,3.0,16,23,28,27,31838,39663,40634,148,22561,16369,20055,5445,0.0,0.0
W0MXX,709,4264603,-7181653,21,31,48,317,-0.3,0,14,24.9,985.7,3.4,3.0,16,26,26,25,31909,39756,40745,148,22526,16358,20050,5446,0.0,0.0
W0MXX,710,4264602,-7181653,21,32,08,316,-0.1,1,14,25.0,985.7,3.4,3.0,17,23,25,25,31920,39763,40755,148,22499,16328,20037,5433,0.0,0.0
W0MXX,711,4264602,-7181651,21,32,28,318,0.2,0,14,25.1,985.7,3.4,3.0,15,24,24,29,31944,39762,40745,149,22484,16324,20056,5438,0.0,0.0
W0MXX,712,4264601,-7181650,21,32,48,321,0.3,0,14,25.1,985.7,3.4,3.0,14,28,25,26,31933,39748,40741,150,22483,16326,20064,5420,0.0,0.0
W0MXX,713,4264601,-7181652,21,33,08,322,0.1,0,14,25.1,985.7,3.4,3.0,16,27,26,25,31957,39793,40767,145,22488,16334,20075,5430,0.0,0.0
W0MXX,714,4264600,-7181656,21,33,28,324,0.3,1,14,25.2,985.7,3.4,3.0,16,28,28,27,32004,39819,40787,145,22493,16341,20086,5430,0.0,0.0
W0MXX,715,4264601,-7181656,21,33,48,326,0.3,0,14,25.2,985.7,3.4,3.0,16,27,22,24,32104,39884,40861,149,22500,16341,20087,5424,0.0,0.0
W0MXX,716,4264603,-7181654,21,34,08,326,-0.1,1,14,25.3,985.8,3.4,3.0,14,25,25,28,32393,40037,41068,147,22523,16361,20100,5430,0.0,0.0
W0MXX,717,4264602,-7181655,21,34,28,326,0.1,0,14,25.3,985.7,3.3,3.0,12,25,30,27,32592,40252,41423,149,22545,16376,20120,5436,0.0,0.0
W0MXX,718,4264603,-7181656,21,34,48,322,-0.4,0,14,25.3,985.8,3.3,3.0,14,25,27,24,32610,40260,41420,148,22536,16377,20092,5432,0.0,0.0
W0MXX,719,4264601,-7181658,21,35,08,324,0.2,0,14,25.3,985.7,3.3,3.0,12,25,27,22,32624,40276,41419,148,22539,16369,20077,5425,0.0,0.0
W0MXX,720,4264600,-7181657,21,35,28,324,-0.0,0,14,25.4,985.7,3.3,3.0,16,25,21,26,32623,40271,41418,149,22542,16364,20059,5432,0.0,0.0
W0MXX,721,4264602,-7181654,21,36,03,327,0.2,0,14,25.4,985.8,3.3,3.0,23,45,43,55,32955,40354,41497,151,22552,16361,20056,5430,0.0,0.0
W0MXX,722,4264603,-7181654,21,36,12,329,0.2,1,14,25.4,985.8,3.3,3.0,10,28,26,27,32740,40381,41524,148,22546,16363,20053,5430,0.0,0.0
W0MXX,723,4264604,-7181656,21,36,32,324,-0.5,0,14,25.5,985.8,3.3,3.0,15,24,23,22,32771,40407,41546,147,22547,16360,20028,5428,0.0,0.0
W0MXX,724,4264600,-7181653,21,36,52,322,-0.3,1,14,25.5,985.8,3.3,3.0,16,23,24,23,32802,40449,41594,149,22537,16351,20025,5429,0.0,0.0
W0MXX,725,4264596,-7181659,21,37,12,322,-0.0,0,14,25.5,985.7,3.3,3.0,15,25,26,25,32844,40512,41637,147,22543,16345,20024,5435,0.0,0.0
W0MXX,726,4264597,-7181657,21,37,32,319,-0.2,0,14,25.6,985.7,3.3,3.0,15,24,25,27,32855,40546,41661,147,22550,16349,20019,5428,0.0,0.0
W0MXX,727,4264596,-7181654,21,37,52,318,-0.1,1,14,25.6,985.7,3.3,3.0,17,21,25,21,32883,40578,41684,148,22538,16340,19996,5435,0.0,0.0
W0MXX,728,4264597,-7181654,21,38,12,317,-0.2,0,14,25.6,985.7,3.3,3.0,11,18,26,23,32890,40595,41688,151,22531,16338,19980,5433,0.0,0.0
W0MXX,729,4264601,-7181649,21,38,32,313,-0.4,0,13,25.6,985.8,3.3,3.0,11,22,28,23,32906,40616,41724,150,22518,16324,19970,5430,0.0,0.0
W0MXX,730,4264603,-7181647,21,38,52,311,-0.2,0,14,25.7,985.8,3.3,3.0,13,24,24,21,32941,40663,41749,148,22515,16331,19951,5430,0.0,0.0
W0MXX,731,4264602,-7181646,21,39,12,313,0.2,0,14,25.7,985.8,3.3,3.0,15,24,24,23,33012,40716,41797,145,22515,16320,19945,5431,0.0,0.0
W0MXX,732,4264603,-7181646,21,39,32,314,0.1,0,14,25.7,985.9,3.3,3.0,17,29,27,31,33069,40755,41850,154,22501,16313,19923,5425,0.0,0.0
W0MXX,733,4264602,-7181650,21,39,52,313,-0.1,1,14,25.7,985.9,3.3,3.0,20,32,26,28,33085,40789,41882,154,22502,16292,19920,5424,0.0,0.0
W0MXX,734,4264603,-7181653,21,40,12,313,0.1,1,14,25.8,985.8,3.3,3.0,19,28,31,30,33115,40813,41904,150,22490,16293,19919,5427,0.0,0.0
W0MXX,735,4264602,-7181651,21,40,32,317,0.3,0,14,25.8,985.9,3.3,3.0,16,28,28,27,33160,40837,41935,152,22482,16282,19905,5412,0.0,0.0
W0MXX,736,4264603,-7181651,21,40,52,321,0.5,0,14,25.8,985.9,3.3,3.0,17,27,29,27,33181,40856,41957,153,22463,16275,19882,5413,0.0,0.0
W0MXX,737,4264602,-7181651,21,41,12,322,0.1,1,14,25.8,985.9,3.3,3.0,15,29,25,26,33188,40904,41988,152,22460,16264,19865,5414,0.0,0.0
W0MXX,738,4264602,-7181651,21,41,32,319,-0.4,0,14,25.8,985.9,3.3,3.0,20,29,31,26,33226,40938,42033,154,22458,16264,19874,5407,0.0,0.0
W0MXX,739,4264603,-7181652,21,41,52,319,-0.0,1,14,25.9,985.9,3.3,3.0,18,27,28,26,33255,40957,42058,152,22447,16250,19855,5406,0.0,0.0
W0MXX,740,4264604,-7181653,21,42,12,317,-0.2,0,14,25.9,985.8,3.3,3.0,19,27,24,28,33286,41019,42108,151,22438,16245,19842,5404,0.0,0.0
W0MXX,741,4264602,-7181657,21,42,32,319,0.2,1,14,25.9,985.7,3.3,3.0,15,25,30,25,33352,41096,42207,153,22438,16255,19844,5405,0.0,0.0
W0MXX,742,4264602,-7181660,21,42,52,321,0.2,0,14,26.0,985.8,3.3,3.0,19,29,27,26,33382,41119,42231,153,22417,16231,19823,5405,0.0,0.0
W0MXX,743,4264602,-7181661,21,43,12,324,0.4,0,14,26.0,985.9,3.3,3.0,17,27,33,27,33408,41146,42253,151,22407,16232,19811,5408,0.0,0.0
W0MXX,744,4264603,-7181661,21,43,32,326,0.1,0,14,26.0,985.8,3.3,3.0,19,25,29,28,33432,41175,42289,154,22393,16221,19802,5405,0.0,0.0
W0MXX,745,4264600,-7181658,21,43,52,325,-0.0,0,14,26.0,985.9,3.3,3.0,16,26,28,28,33453,41198,42317,155,22380,16212,19790,5401,0.0,0.0
W0MXX,746,4264601,-7181656,21,44,12,327,0.2,0,14,26.1,985.9,3.3,3.0,20,32,25,26,33473,41221,42328,150,22362,16201,19778,5399,0.0,0.0
W0MXX,747,4264602,-7181657,21,44,32,330,0.3,0,14,26.1,985.8,3.3,3.0,17,31,30,30,33493,41242,42346,155,22358,16187,19754,5392,0.0,0.0
W0MXX,748,4264603,-7181657,21,44,52,332,0.2,1,14,26.1,985.9,3.2,3.0,16,25,29,28,33500,41259,42376,153,22343,16185,19748,5390,0.0,0.0
W0MXX,749,4264604,-7181659,21,45,12,336,0.4,0,14,26.1,986.0,3.3,3.0,18,29,27,27,33599,41350,42466,150,22340,16161,19731,5388,0.0,0.0
W0MXX,750,4264612,-7181670,21,45,32,339,0.3,3,14,26.1,986.4,3.3,3.0,18,32,29,27,33656,41416,42524,155,22326,16158,19728,5388,0.0,0.0
W0MXX,751,4264627,-7181678,21,45,52,332,-0.7,4,14,26.1,986.4,3.3,3.0,17,28,31,30,33745,41490,42608,156,22316,16162,19716,5388,0.0,0.0
W0MXX,752,4264639,-7181670,21,46,12,329,-0.3,1,14,26.1,986.4,3.3,3.0,17,32,28,31,33811,41552,42666,155,22293,16139,19692,5378,0.0,0.0
W0MXX,753,4264645,-7181669,21,46,32,323,-0.7,0,14,26.2,986.4,3.3,3.0,18,27,31,33,33864,41622,42729,154,22292,16130,19677,5384,0.0,0.0
W0MXX,754,4264648,-7181665,21,46,52,325,0.2,0,14,26.2,986.4,3.3,3.0,19,31,29,30,33841,41594,42699,157,22280,16121,19696,5372,0.0,0.0
W0MXX,755,4264650,-7181665,21,47,12,325,0.1,0,12,26.2,986.4,3.3,3.0,21,28,31,36,33822,41588,42683,156,22284,16132,19693,5381,0.0,0.0
W0MXX,756,4264651,-7181668,21,47,32,324,-0.1,0,12,26.3,986.5,3.3,3.0,22,31,27,32,33836,41592,42707,154,22289,16130,19684,5381,0.0,0.0
W0MXX,757,4264650,-7181668,21,47,52,325,0.1,0,14,26.3,986.5,3.3,3.0,18,31,29,30,33856,41612,42743,153,22287,16123,19683,5375,0.0,0.0
W0MXX,758,4264650,-7181663,21,48,12,321,-0.5,0,13,26.3,986.5,3.3,3.0,21,31,30,27,33904,41670,42796,154,22251,16114,19675,5393,0.0,0.0
W0MXX,759,4264651,-7181669,21,48,32,321,0.0,0,13,26.3,986.4,3.3,3.0,21,32,29,29,33934,41707,42853,158,22247,16104,19638,5378,0.0,0.0
W0MXX,760,4264654,-7181671,21,48,52,316,-0.6,0,13,26.3,986.5,3.4,3.0,28,42,42,42,34003,41752,42898,26761,22248,16100,19639,5378,0.0,0.0
W0MXX,761,4264651,-7181674,21,49,12,315,-0.1,0,13,26.3,986.4,3.5,3.0,15,28,32,35,33972,41718,42877,26722,22209,16073,19590,5367,0.0,0.0
W0MXX,762,4264648,-7181677,21,49,32,320,0.5,0,13,26.2,986.5,3.5,3.0,12,34,28,25,33997,41733,42901,24058,22192,16047,19575,5359,0.0,0.0
W0MXX,763,4264648,-7181676,21,49,52,314,-0.6,1,12,26.2,986.5,3.5,3.0,20,32,26,30,33970,41747,42916,11901,22169,15968,7503,5360,0.0,0.0
W0MXX,764,4264653,-7181672,21,50,12,311,-0.3,0,13,26.2,986.5,3.7,3.0,14,27,21,24,33981,41765,42938,155,22166,16024,19544,5352,0.0,0.0
W0MXX,765,4264657,-7181669,21,50,32,311,-0.0,0,13,26.0,986.4,3.7,3.0,19,24,27,30,34020,41793,42967,150,22130,16014,19512,5343,0.0,0.0
W0MXX,766,4264655,-7181665,21,50,52,304,-0.8,1,13,26.0,986.4,3.6,3.0,16,25,26,21,34010,41801,42988,153,22123,16008,19503,5338,0.0,0.0
W0MXX,767,4264651,-7181665,21,51,12,305,0.1,1,13,26.1,986.5,3.6,3.0,24,31,27,35,34069,41843,43023,25390,22125,15996,19502,5339,0.0,0.0
W0MXX,768,4264648,-7181665,21,51,32,306,0.2,0,13,26.1,986.4,3.6,3.0,17,25,32,32,34073,41833,43014,26518,22110,15989,19488,5339,0.0,0.0
W0MXX,769,4264649,-7181663,21,51,52,306,-0.1,0,13,26.1,986.5,3.7,3.0,21,27,28,32,34054,41825,43001,22358,22101,15983,19484,5339,0.0,0.0
W0MXX,770,4264649,-7181664,21,52,12,302,-0.4,2,13,26.0,986.4,3.5,3.0,31,44,44,44,34132,41891,43095,26395,22113,15992,19492,5347,0.0,0.0
W0MXX,771,4264649,-7181663,21,52,32,294,-0.9,1,13,25.9,986.4,3.6,3.0,31,43,45,45,34184,41947,43169,26844,22108,15991,19466,5346,0.0,0.0
W0MXX,772,4264651,-7181658,21,52,52,286,-0.9,1,12,26.0,986.4,3.6,3.0,31,42,44,44,34213,41991,43220,26887,22082,15973,19451,5343,0.0,0.0
W0MXX,773,4264649,-7181656,21,53,12,286,-0.1,0,13,25.8,986.4,3.7,3.0,32,44,44,41,34220,41993,43228,26891,22067,15958,19414,5334,0.0,0.0
W0MXX,774,4264647,-7181659,21,53,32,287,0.2,0,13,25.7,986.5,3.6,3.0,32,43,46,45,34218,41984,43231,26946,22046,15937,19394,5329,0.0,0.0
W0MXX,775,4264650,-7181662,21,53,52,289,0.2,1,13,25.9,986.5,3.8,3.0,30,43,46,41,34161,41918,43159,26868,22022,15944,19386,5330,0.0,0.0
W0MXX,776,4264648,-7181661,21,54,12,289,0.0,0,12,26.0,986.5,4.0,3.0,32,44,45,42,34171,41940,43184,26900,22027,15939,19369,5335,0.0,0.0
W0MXX,777,4264646,-7181664,21,54,32,286,-0.3,1,13,26.1,986.5,3.8,3.0,13,28,30,26,34107,41873,43106,26823,21981,15905,19331,5326,0.0,0.0
W0MXX,778,4264643,-7181663,21,54,52,291,0.5,2,11,26.2,986.4,3.7,3.0,23,39,30,43,34173,41939,43190,26857,21993,15901,19346,5312,0.0,0.0
W0MXX,779,4264643,-7181661,21,55,12,292,0.1,1,12,26.1,986.5,3.8,3.0,22,36,34,37,34100,41869,43121,26787,21970,15896,19321,5316,0.0,0.0
W0MXX,780,4264643,-7181662,21,55,32,293,0.1,1,12,26.1,986.4,3.7,3.0,19,36,36,33,34125,41895,43147,26827,21954,15874,19297,5307,0.0,0.0
